timestamp,message
"
1765438672587,"Returning 436 items to dashboard
"
1765438672667,"END RequestId: 0f7e4598-52c2-4055-a7f4-8c987bc76656
"
1765438672667,"REPORT RequestId: 0f7e4598-52c2-4055-a7f4-8c987bc76656	Duration: 275.29 ms	Billed Duration: 276 ms	Memory Size: 128 MB	Max Memory Used: 89 MB	
"
1765438673613,"START RequestId: 2ba9f139-6b66-43ae-b321-cfa390f50b28 Version: $LATEST
"
1765438673613,'"=== esp32MotionDashboard invoked ===
"
1765438673613,"Dashboard event: {""resource"": ""/events"", ""path"": ""/events"", ""httpMethod"": ""GET"", ""headers"": {""accept"": ""*/*"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""accept-language"": ""en-US,en;q=0.9"", ""Host"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""origin"": ""null"", ""priority"": ""u=1, i"", ""sec-ch-ua"": ""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""macOS\"""", ""sec-fetch-dest"": ""empty"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""cross-site"", ""User-Agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""X-Amzn-Trace-Id"": ""Root=1-693a74d1-4194091532b236db7edd9542"", ""X-Forwarded-For"": ""172.58.114.172"", ""X-Forwarded-Port"": ""443"", ""X-Forwarded-Proto"": ""https""}, ""multiValueHeaders"": {""accept"": [""*/*""], ""accept-encoding"": [""gzip, deflate, br, zstd""], ""accept-language"": [""en-US,en;q=0.9""], ""Host"": [""fb9l1sywkl.execute-api.us-east-2.amazonaws.com""], ""origin"": [""null""], ""priority"": [""u=1, i""], ""sec-ch-ua"": [""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\""""], ""sec-ch-ua-mobile"": [""?0""], ""sec-ch-ua-platform"": [""\""macOS\""""], ""sec-fetch-dest"": [""empty""], ""sec-fetch-mode"": [""cors""], ""sec-fetch-site"": [""cross-site""], ""User-Agent"": [""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""], ""X-Amzn-Trace-Id"": [""Root=1-693a74d1-4194091532b236db7edd9542""], ""X-Forwarded-For"": [""172.58.114.172""], ""X-Forwarded-Port"": [""443""], ""X-Forwarded-Proto"": [""https""]}, ""queryStringParameters"": null, ""multiValueQueryStringParameters"": null, ""pathParameters"": null, ""stageVariables"": null, ""requestContext"": {""resourceId"": ""pw7mzk"", ""resourcePath"": ""/events"", ""httpMethod"": ""GET"", ""extendedRequestId"": ""Vacw0GwCCYcECMA="", ""requestTime"": ""11/Dec/2025:07:37:53 +0000"", ""path"": ""/PROD/events"", ""accountId"": ""975350718328"", ""protocol"": ""HTTP/1.1"", ""stage"": ""PROD"", ""domainPrefix"": ""fb9l1sywkl"", ""requestTimeEpoch"": 1765438673600, ""requestId"": ""d0ef8dd1-faca-44ff-abfb-1135ef7f02f7"", ""identity"": {""cognitoIdentityPoolId"": null, ""accountId"": null, ""cognitoIdentityId"": null, ""caller"": null, ""sourceIp"": ""172.58.114.172"", ""principalOrgId"": null, ""accessKey"": null, ""cognitoAuthenticationType"": null, ""cognitoAuthenticationProvider"": null, ""userArn"": null, ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""user"": null}, ""domainName"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""deploymentId"": ""dtot1z"", ""apiId"": ""fb9l1sywkl""}, ""body"": null, ""isBase64Encoded"": false}
"
1765438673808,"Returning 436 items to dashboard
"
1765438673906,"END RequestId: 2ba9f139-6b66-43ae-b321-cfa390f50b28
"
1765438673906,"REPORT RequestId: 2ba9f139-6b66-43ae-b321-cfa390f50b28	Duration: 292.87 ms	Billed Duration: 293 ms	Memory Size: 128 MB	Max Memory Used: 89 MB	
"
1765438989596,"START RequestId: 9b46aa33-2c7e-4fe9-bf32-b12d5ec48d73 Version: $LATEST
"
1765438989606,'"=== esp32MotionDashboard invoked ===
"
1765438989606,"Dashboard event: {""resource"": ""/events"", ""path"": ""/events"", ""httpMethod"": ""GET"", ""headers"": {""accept"": ""*/*"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""accept-language"": ""en-US,en;q=0.9"", ""Host"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""origin"": ""null"", ""priority"": ""u=1, i"", ""sec-ch-ua"": ""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""macOS\"""", ""sec-fetch-dest"": ""empty"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""cross-site"", ""User-Agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""X-Amzn-Trace-Id"": ""Root=1-693a760d-5fedec1c0a4653bd0cc16df9"", ""X-Forwarded-For"": ""172.58.114.172"", ""X-Forwarded-Port"": ""443"", ""X-Forwarded-Proto"": ""https""}, ""multiValueHeaders"": {""accept"": [""*/*""], ""accept-encoding"": [""gzip, deflate, br, zstd""], ""accept-language"": [""en-US,en;q=0.9""], ""Host"": [""fb9l1sywkl.execute-api.us-east-2.amazonaws.com""], ""origin"": [""null""], ""priority"": [""u=1, i""], ""sec-ch-ua"": [""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\""""], ""sec-ch-ua-mobile"": [""?0""], ""sec-ch-ua-platform"": [""\""macOS\""""], ""sec-fetch-dest"": [""empty""], ""sec-fetch-mode"": [""cors""], ""sec-fetch-site"": [""cross-site""], ""User-Agent"": [""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""], ""X-Amzn-Trace-Id"": [""Root=1-693a760d-5fedec1c0a4653bd0cc16df9""], ""X-Forwarded-For"": [""172.58.114.172""], ""X-Forwarded-Port"": [""443""], ""X-Forwarded-Proto"": [""https""]}, ""queryStringParameters"": null, ""multiValueQueryStringParameters"": null, ""pathParameters"": null, ""stageVariables"": null, ""requestContext"": {""resourceId"": ""pw7mzk"", ""resourcePath"": ""/events"", ""httpMethod"": ""GET"", ""extendedRequestId"": ""VadiLG44CYcEBqQ="", ""requestTime"": ""11/Dec/2025:07:43:09 +0000"", ""path"": ""/PROD/events"", ""accountId"": ""975350718328"", ""protocol"": ""HTTP/1.1"", ""stage"": ""PROD"", ""domainPrefix"": ""fb9l1sywkl"", ""requestTimeEpoch"": 1765438989579, ""requestId"": ""06e037fb-4787-477b-bfc9-52be66b9d6a7"", ""identity"": {""cognitoIdentityPoolId"": null, ""accountId"": null, ""cognitoIdentityId"": null, ""caller"": null, ""sourceIp"": ""172.58.114.172"", ""principalOrgId"": null, ""accessKey"": null, ""cognitoAuthenticationType"": null, ""cognitoAuthenticationProvider"": null, ""userArn"": null, ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""user"": null}, ""domainName"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""deploymentId"": ""dtot1z"", ""apiId"": ""fb9l1sywkl""}, ""body"": null, ""isBase64Encoded"": false}
"
1765438990069,"Returning 441 items to dashboard
"
1765438990148,"END RequestId: 9b46aa33-2c7e-4fe9-bf32-b12d5ec48d73
"
1765438990148,"REPORT RequestId: 9b46aa33-2c7e-4fe9-bf32-b12d5ec48d73	Duration: 551.58 ms	Billed Duration: 552 ms	Memory Size: 128 MB	Max Memory Used: 89 MB	
"
